Course ID,Subject,Instructor ID,Start_1,Srt1 AM/PM,End 1,End 1 AMPM,Dec End Time,Days 1,Facil ID 1
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,CHEM,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
651,BIOL,296,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHAAUD
737,CHEM,9,9:30:00 AM, 9:30 AM,10:30:00 AM,10:30 AM,10.5,M W F,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
333,BIOL,325,1:00:00 PM, 1:00 PM,2:00:00 PM, 2:00 PM,14,M,SHAAUD
573,BIOL,296,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M,SHAAUD
632,MATH,134,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHAAUD
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
460,SOCL,104,10:00:00 AM,10:00 AM,11:30:00 AM,11:30 AM,11.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
720,CHEM,95,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,T H,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
516,MATH,194,10:30:00 AM,10:30 AM,11:30:00 AM,11:30 AM,11.5,M W F,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
416,RELG,169,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,M W,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
565,CMSC,273,1:00:00 PM, 1:00 PM,2:30:00 PM, 2:30 PM,14.5,T H,SHA412
204,PSYC,54,2:30:00 PM, 2:30 PM,4:00:00 PM, 4:00 PM,16,M W,SHA412
528,CMSC,282,11:30:00 AM,11:30 AM,1:00:00 PM, 1:00 PM,13,M W,SHA412
